Block number, timestamp, reserve A, reserve B, price
7978429,1667714115,3501305.159097,65690875.210074,18.761825155227523
7978650,1667718468,3501411.758534,65692875.210074,18.76182515522791
7978658,1667718624,3501561.758534,65690069.498958,18.760220161434617
7978684,1667719072,3501530.92715,65689491.095392,18.76022016143054
7978691,1667719220,3501680.445651,65692296.095388,18.760220161430265
7978699,1667719392,3501649.707031,65692874.498954,18.760550025049213
7978706,1667719621,3502149.707031,65683523.695961,18.75520157350589
7978813,1667721615,3500999.837935,65661957.669272,18.755201573502926
7979017,1667725619,3500461.165552,65672092.537717,18.76098303389146
7979038,1667725970,3500711.165552,65667416.695639,18.758307552426828
7979043,1667726029,3500764.467662,65668416.553011,18.75830755242666
7979073,1667726527,3500775.16172,65668216.553011,18.758193119933733
7979096,1667726935,3500769.839137,65668316.695639,18.758250245845172
7979103,1667727166,3500676.686444,65666569.314103,18.758250245842422
7979113,1667727395,3500671.371458,65666669.314103,18.758307291996218
7979172,1667728766,3500694.720403,65665234.297116,18.75777225429032
7979236,1667729819,3498367.423128,65709049.697116,18.782775434823677
7979323,1667731655,3498353.28013,65708784.052343,18.782775434818646
7979327,1667731781,3498453.28013,65706911.463,18.78170328476085
7979377,1667733183,3498152.581985,65712576.567115,18.784937199573754
7979482,1667735307,3498156.923538,65712658.122915,18.784937199573623
7979580,1667737084,3500496.923538,65668862.448204,18.759868636545345
7979594,1667737385,3500456.237333,65669628.021662,18.76030539141827
7979611,1667737740,3500636.237333,65666261.469852,18.758379053940377
7979640,1667738070,3501133.578025,65656961.469852,18.753058118647758
7979724,1667739599,3501106.893196,65657463.401613,18.75334441493653
7979869,1667742479,3501141.893195,65658119.768667,18.75334441494174
7979870,1667742521,3522882.790501,65254490.799401,18.52303771654037
7979884,1667742920,3521374.422994,65282526.422299,18.5389335470874
7979902,1667743202,3520861.388877,65292067.536945,18.54434478540216
7979942,1667744093,3519842.272762,65311028.733023,18.55510095961596
7979957,1667744403,3519587.591522,65306303.096898,18.55510095961474
7979968,1667744556,3520092.591522,65296962.218126,18.549785416267483
7979989,1667745086,3520017.594099,65298377.571723,18.55058272469717
7980051,1667746263,3515737.444894,65378112.701723,18.595846170672782
7980241,1667750263,3515332.875169,65370589.385349,18.595846170672047
7980293,1667751150,3512702.875095,65419680.352341,18.623744358273328
7980326,1667751680,3512649.342101,65420680.352341,18.624312870698137
7980464,1667754814,3512564.013885,65422274.352341,18.62521909742565
7980517,1667756076,3512589.013885,65421810.12205,18.624954375089857
7980572,1667757105,3513093.836608,65412437.371778,18.61961006852459
7980592,1667757479,3512973.584608,65410198.326417,18.61961006852145
7980594,1667757553,3513173.584608,65406485.786897,18.617493332369758
7980694,1667759657,3513712.412464,65396485.786897,18.61179234672696
7980711,1667760015,3512554.676973,65418105.279996,18.62408170009501
7980767,1667761096,3512011.125063,65428260.467496,18.629855697374055
7980781,1667761457,3509723.14995,65471041.242871,18.65418964564305
7980803,1667761855,3508386.593838,65496147.889234,18.66845233198331
7980972,1667765889,3508923.950751,65486147.889234,18.662743567075108
7980996,1667766579,3503580.688753,65386427.960746,18.66274356707293
7981029,1667767181,3498874.06203,65298589.393138,18.662743567069867
7981082,1667768187,3499424.06203,65288357.281299,18.656886425883897
7981174,1667770191,3483511.71127,64991482.360395,18.656886425882217
7981443,1667775979,3483458.273377,64992482.360395,18.65745970236318
7981513,1667777215,3483403.788192,64993501.990346,18.658044241284973
7981564,1667778399,3488403.788192,64900624.554059,18.60467666436524
7981611,1667779509,3489212.650184,64885624.554059,18.596064802939804
7981614,1667779569,3491371.446131,64845624.554059,18.57310960880956
7981657,1667780471,3493532.911036,64805624.554059,18.550168612792895
7981683,1667780909,3493872.911036,64799337.027986,18.546563849905965
7981817,1667784101,3493065.778508,64814355.076076,18.55514873921449
7981866,1667785034,3494432.890463,64789074.076076,18.540654837841707
7981876,1667785315,3501174.881486,64914075.004553,18.54065483784163
7982030,1667788698,3495475.926255,65020228.095542,18.601251865923643
7982145,1667790965,3495750.926255,65015128.49731,18.598329763431042
7982295,1667793963,3496826.291637,65035128.4973,18.598329763430865
7982481,1667798274,3496880.45431,65036135.832553,18.598329763430772
7982620,1667801234,3498230.45431,65011113.041886,18.58399950803383
7982630,1667801600,3499085.45431,64995275.249557,18.574932249653703
7982793,1667804773,3500165.746555,64975275.249557,18.563485261664596
7982853,1667806334,3500505.746555,64968983.208688,18.55988474597615
7982896,1667807322,3502668.749079,64928983.208688,18.53700359925859
7982943,1667808322,3507868.749079,64833022.00215,18.482168701201285
7982992,1667809346,3523931.524271,65129896.923058,18.48216870120128
7983208,1667813618,3523480.418077,65138260.502006,18.48690861678077
7983257,1667814675,3523478.789358,65138230.392027,18.48690861678086
7983428,1667818233,3523332.274887,65140947.254893,18.48844848361121
7983501,1667819281,3523832.274887,65131732.067139,18.483210035650067
7983813,1667825573,3523536.274887,65137220.020773,18.486320258718482
7983985,1667829224,3523388.595057,65139958.40701,18.487872299523122
7984032,1667830189,3517305.448861,65252956.33701,18.55197317541492
7984035,1667830283,3513279.493734,65327956.33701,18.594579922697193
7984063,1667830707,3512989.674498,65333362.065756,18.597652745760495
7984088,1667831265,3513109.674498,65331137.118356,18.596384164320572
7984170,1667832937,3513259.674498,65331137.118356,18.5955901844036
7984283,1667836053,3513208.164877,65330179.266548,18.595590184402084
7984336,1667836996,3512898.189499,65335961.296374,18.59887698757704
7984343,1667837165,3512952.118797,65334961.296374,18.598306804918185
7984401,1667838573,3513072.118797,65332736.270726,18.597038165301953
7984464,1667839784,3512920.556161,65335563.490123,18.598645328183338
7984482,1667840188,3512897.06772,65335126.636934,18.598645328181764
7984491,1667840368,3513864.880142,65353126.636914,18.598645328181483
7984517,1667840707,3518647.72775,65439849.657342,18.598011145374738
7984535,1667841334,3517623.649896,65420803.845991,18.5980111453723
7984536,1667841378,3517462.833601,65423803.845991,18.599714322784592
7984705,1667844534,3517562.833601,65421949.507033,18.598658389865697
7984766,1667845867,3518462.833601,65405265.186887,18.589159039076005
7984792,1667846312,3518565.095352,65403369.984732,18.588080144127332
7984816,1667846785,3518624.452127,65402269.984732,18.587453953830305
7984843,1667847508,3518382.291976,65397768.844061,18.58745395382609
7984905,1667849061,3518707.291976,65391746.598912,18.584025658522442
7984999,1667850967,3519207.291976,65382483.774399,18.578753210552534
7985005,1667851096,3519145.580091,65383633.774399,18.579405792217404
7985176,1667854380,3519253.553373,65381633.774399,18.57826746007957
7985256,1667855962,3520660.553373,65355582.95484,18.563443411840858
7985278,1667856578,3520553.10935,65357583.548534,18.564578212143765
7985298,1667856995,3500049.241918,65741781.553732,18.783101896505322
7985301,1667857054,3503497.108577,65677277.559514,18.74620572648049
7985332,1667857639,3504206.913304,65690583.704951,18.746205726480213
7985371,1667858521,3504226.913304,65690209.907736,18.745992064138118
7985447,1667860312,3504253.913304,65689705.288253,18.74570362577328
7985465,1667860646,3504251.985864,65689741.52823,18.745724278168225
7985472,1667860845,3503995.773621,65684938.644151,18.745724278163934
7985546,1667862374,3503966.522633,65684390.313194,18.745724278163625
7985561,1667862643,3503775.762597,65687977.203598,18.74776859433209
7985781,1667867306,3503825.762597,65687042.640631,18.74723433506135
7986037,1667873310,3503850.762597,65686575.36914,18.74696721399576
7986194,1667876779,3503332.51057,65696321.69914,18.75252249134955
7986198,1667876825,3503032.51057,65701964.867182,18.75573939691791
7986613,1667885679,3502979.354315,65702964.867182,18.756309478743724
7986670,1667887040,3503032.354315,65701973.779983,18.75574277783988
7986741,1667888768,3502904.782036,65704373.779983,18.757110988838676
7986749,1667889007,3503029.782036,65706718.418856,18.7571109888385
7986830,1667890395,3503069.782036,65705970.393786,18.756683275546226
7987034,1667894181,3502678.866816,65713325.550557,18.760876474608597
7987164,1667896674,3502944.866816,65708350.505276,18.75803160013808
7987307,1667899743,3503944.866816,65689654.069107,18.74734237151355
7987333,1667900172,3503955.567129,65689454.069107,18.74722804288591
7987344,1667900505,3504025.567129,65688145.726121,18.746480146245663
7987499,1667904052,3500041.353702,65763145.726121,18.789248206042824
7987513,1667904228,3503792.353702,65692953.690754,18.749100134699717
7987548,1667905151,3504284.353702,65683758.094525,18.74384366814733
7987572,1667905798,3508034.146825,65613758.094525,18.7038538817844
7987647,1667906994,3508134.146825,65611893.37329,18.702789182868436
7987757,1667909148,3507867.62929,65616893.37329,18.705635533508143
7987789,1667909643,3508332.62929,65608222.493085,18.700684748459125
7987844,1667910693,3478964.227408,66163734.518523,19.01822789589827
7987864,1667911180,3484246.145772,66063734.518523,18.960696734554425
7987919,1667912338,3484311.145772,66062505.793425,18.95999037674573
7987981,1667913625,3484193.52671,66064742.635533,18.961272423324772
7988132,1667916876,3484223.52671,66064175.508744,18.960946392301505
7988254,1667919360,3484324.037092,66062275.508744,18.959854136838334
7988340,1667921158,3482136.629127,66103899.368744,18.983717874768395
7988341,1667921251,3482636.629127,66094437.339961,18.978275478751005
7988349,1667921465,3478843.737312,66166715.199961,19.019743396432652
7988359,1667921636,3478545.403253,66172406.999258,19.023010864649386
7988372,1667921864,3478519.198346,66172906.999258,19.023297910996877
7988377,1667922002,3477874.769034,66185205.336608,19.03035897839166
7988394,1667922300,3478893.76427,66204597.181748,19.030358978392133
7988464,1667923760,3475070.620505,66277652.188286,19.072318069511486
7988503,1667924389,3472004.592087,66336356.208286,19.10606810816792
7988523,1667924770,3472027.533377,66335919.208286,19.10581600249168
7988533,1667924956,3473527.533377,66307358.762243,19.089343074179776
7988551,1667925317,3471485.403131,66346542.263939,19.11185978316365
7988561,1667925432,3476741.422658,66246542.263939,19.05420455838586
7988600,1667926267,3477960.422658,66223392.961967,19.040870198102017
7988692,1667927918,3478060.422658,66221494.641626,19.039776942983146
7988694,1667927981,3478165.785166,66219494.641626,19.038625163885218
7988708,1667928314,3478474.226112,66213640.484726,19.035254016740286
7988710,1667928361,3479764.226112,66189167.72203,19.021164487337778
7988720,1667928689,3479794.226112,66188598.803891,19.02083701019414
7988790,1667930149,3479270.143054,66198598.803891,19.02657628814756
7988810,1667930657,3478301.198889,66217095.11851,19.037194116386562
7988851,1667931312,3482124.198889,66144613.688312,18.99547802155247
7988890,1667931975,3482617.697986,66135272.47457,18.990104056731827
7988894,1667932131,3485187.697986,66086650.094122,18.962149479728673
7988915,1667932620,3488364.301419,66026650.094122,18.927681970390427
7988937,1667933216,3488436.301419,66025291.417359,18.92690183005541
7988996,1667934449,3488546.301419,66023215.76929,18.9257100421555
7989002,1667934547,3488493.638322,66024215.46996,18.92628231987211
7989007,1667934690,3488555.638322,66023045.581475,18.925610604058527
7989034,1667935366,3488635.638322,66021536.109285,18.924743926838033
7989051,1667935720,3488627.873687,66021683.495503,18.924828295236647
7989073,1667936065,3491074.987125,65975543.495503,18.898346136596665
7989090,1667936630,3490452.578029,65987343.495503,18.90509669458536
7989108,1667937057,3489995.360841,65996014.375708,18.91005790901815
7989111,1667937133,3490703.708039,65982662.375708,18.902395589677703
7989118,1667937309,3491499.827048,65967662.375708,18.893789386632296
7989137,1667937646,3493093.152798,65937662.375708,18.876582871227274
7989170,1667938244,3495219.846729,65897662.375708,18.853653064878966
7989200,1667938895,3500748.513203,65793903.171747,18.794238695983633
7989203,1667939005,3501687.772564,65776308.171747,18.784172788650537
7989208,1667939157,3498932.713586,65828312.720583,18.8138264176897
7989232,1667939682,3499232.713586,65822685.986093,18.810605459457474
7989297,1667941065,3483656.166397,66117885.986093,18.979452284602463
7989329,1667941612,3491789.166397,65964346.560577,18.891274191288662
7989359,1667942200,3491261.489268,65974346.560577,18.89699375523132
7989497,1667944903,3486529.332826,66064160.906093,18.94840243679947
7989755,1667949848,3481649.280544,66157038.34238,19.001637733035277
7990122,1667957193,3481849.280544,66153249.632802,18.999458133485405
7990181,1667958294,3485019.643278,66093249.632802,18.964957560650898
7990194,1667958700,3485119.643278,66095146.128558,18.96495756065088
7990265,1667959909,3485139.643278,66094767.969468,18.964740221227284
7990288,1667960396,3492266.508527,65960288.62491,18.88753005071521
7990319,1667961092,3492797.632031,65950288.62491,18.881794931406052
7990320,1667961156,3492823.608113,65949799.62491,18.881514506408017
7990479,1667963975,3496823.608113,65874586.021669,18.838406909869004
7990484,1667964078,3499125.608113,65831378.46571,18.813665423463146
7990566,1667965578,3501412.608113,65788508.628764,18.78913341327662
7990631,1667967188,3499446.964463,65825573.308764,18.810278874697882
7990871,1667972397,3499641.121076,65817956.691571,18.807058899609284
7990880,1667972496,3499535.580335,65819947.635198,18.808195008806642
7990881,1667972555,3499768.580335,65815578.762698,18.80569450577732
7990962,1667974164,3499768.580335,65915579.719921,18.83426809712416
7991048,1667975669,3499823.580335,65914546.959012,18.833677025715314
7991155,1667978182,3499672.655511,65917398.104439,18.835303924964993
7991423,1667983164,3500222.655511,65907071.383586,18.829393975785287
7991468,1667984150,3500267.655511,65906226.613654,18.828910557707744
7991566,1667986460,3502559.744894,65863226.613654,18.804312106215693
7991596,1667987136,3505674.965815,65804874.509338,18.77095713408207
7991606,1667987361,3520674.965815,65525347.291811,18.61158667813646
7991612,1667987442,3529856.593406,65356062.560129,18.515217496999266
7991618,1667987525,3528134.287716,65388062.992854,18.533326018943605
7991645,1667987993,3524492.634229,65455827.974635,18.57170230374273
7991724,1667989734,3523782.5473,65469057.844766,18.579199188931177
7991873,1667992632,3518531.49208,65567057.844766,18.634779308456796
7991967,1667994502,3518143.28162,65574314.629635,18.63889824277992
7991988,1667994990,3517602.210502,65584431.501013,18.644641314247238
7992060,1667996639,3512904.333588,65672402.781013,18.694617485907084
7992069,1667996777,3515712.333588,65620107.454838,18.664811346458674
7992082,1667996988,3516137.333588,65612199.660724,18.6603063065716
7992149,1667998270,3516143.333588,65612088.034962,18.660242717696338
7992201,1667999459,3516103.262219,65612838.034962,18.660668683989098
7992208,1667999667,3515937.643588,65615938.034962,18.662429396216822
7992231,1668000301,3515837.904764,65617805.057595,18.663489852214784
7992343,1668003009,3515729.077585,65619842.32723,18.664647041661446
7992429,1668004608,3517721.077585,65582794.818272,18.643546026479214
7992450,1668004994,3512964.192764,65671867.325035,18.694146516012275
7992538,1668006913,3513136.192764,65668661.734494,18.692318808975187
7992575,1668007892,3513286.192764,65665866.41721,18.690725097333683
7992644,1668009383,3513664.694272,65672940.884844,18.690725097333413
7992690,1668010332,3513888.694272,65668766.987882,18.688345790499525
7992721,1668010880,3514038.694272,65665972.264712,18.68675275879851
7992816,1668012607,3513538.694272,65675345.08919,18.692079639327222
7992984,1668016061,3513490.690639,65676245.08919,18.692591178388874
7993024,1668016924,3514490.690639,65657613.862645,18.68197119927702
7993058,1668017555,3512890.410855,65687613.862645,18.699021654551796
7993238,1668020905,3512783.777497,65689613.862645,18.70015862731281
7993247,1668021100,3512733.601109,65688675.556228,18.700158627312224
7993475,1668025379,3514783.601109,65650477.462209,18.67838391003494
7993492,1668025654,3523873.250032,65481642.489736,18.582292223235147
7993504,1668025879,3529279.166044,65381642.489736,18.52549470123749
7993529,1668026344,3531929.166044,65332733.819929,18.49774747694221
7993533,1668026415,3528675.829636,65393149.947306,18.531923334553408
7993572,1668027170,3525751.438323,65447552.714732,18.562724531103555
7993651,1668029139,3525911.438323,65444591.722883,18.561042404970294
7993661,1668029354,3529698.17662,65374591.722883,18.52129798403471
7993687,1668030102,3532407.9671,65324591.722883,18.492935224725052
7993707,1668030350,3534407.9671,65287737.613728,18.4720434713418
7993715,1668030517,3536581.24895,65247737.613728,18.449381767519085
7993780,1668031857,3536586.685504,65247637.613728,18.4493251306887
7993789,1668032219,3530876.347221,65142285.726128,18.449325130685665
7993801,1668032389,3525192.304938,65247637.613728,18.508958368691196
7993804,1668032430,3525517.47762,65241637.613728,18.5055493350642
7993830,1668033100,3525508.781274,65241476.68305,18.505549335059076
7993851,1668033531,3524733.307199,65227126.109285,18.50554933505566
7993859,1668033720,3521503.725193,65287126.109285,18.539559007766453
7993890,1668034429,3521660.725193,65284224.259639,18.537908490904154
7994184,1668039926,3521710.725193,65283300.157982,18.53738289490097
7994287,1668042247,3523560.725193,65249126.779962,18.517951546411346
7994524,1668046860,3524226.725193,65236833.139791,18.510963745165512
7994528,1668046993,3525878.725193,65206359.010076,18.493647709481763
7994558,1668047630,3525871.184222,65206498.890084,18.4937269353112
7994741,1668051174,3485411.989026,65965703.511415,18.92622843988356
7994757,1668051387,3376163.597414,68111859.124033,20.174336094436843
7994764,1668051494,3373677.981022,68162884.413756,20.204324418985355
7994783,1668051757,3374671.138121,68142884.413756,20.192451834491234
7994800,1668051989,3375171.138121,68132819.963218,20.186478603614866
7994823,1668052506,3376671.138121,68102644.454892,20.168574809091048
7994855,1668052970,3378171.138121,68072495.7039,20.15069483476884
7994866,1668053172,3379166.938823,68052495.7039,20.138838043794134
7994949,1668055029,3379172.800201,68052613.745242,20.13883804379406
7994972,1668055619,3379622.800201,68043579.655003,20.13348343222095
7994993,1668055960,3379642.800201,68043178.195712,20.13324549909985
7995058,1668057344,3380888.721633,68018178.195712,20.11843151195423
7995122,1668058935,3390888.721633,67818187.19276,20.00012172622987
7995130,1668059073,3391899.721633,67798033.720835,19.98821878147808
7995266,1668061528,3391954.721633,67796937.684578,19.98757154751709
7995367,1668063930,3392954.721633,67777015.931363,19.975809137453655
7995384,1668064218,3393040.721633,67775303.208818,19.974798055532666
7995387,1668064265,3393191.369478,67772303.208818,19.973027109061615
7995391,1668064364,3395704.132197,67722303.208818,19.943522925538886
7995472,1668066031,3395733.594768,67722890.796278,19.943522925538833
7995515,1668067037,3396163.594768,67714341.887861,19.9384805820836
7995561,1668068103,3396483.594768,67707981.312537,19.934729382127887
7995616,1668069319,3402473.663791,67589138.102973,19.86470573519911
7995618,1668069374,3406280.841105,67513820.554607,19.82039171282937
7995620,1668069425,3405274.644241,67533829.690871,19.83212420328099
7995680,1668070553,3415274.644241,67336680.627728,19.716329619720142
7995707,1668071013,3415412.818154,67333964.627728,19.714736757391865
7995791,1668072729,3415502.818154,67333964.627728,19.714217265415826
7995812,1668073234,3415510.318154,67333817.214992,19.714130815855444
7995828,1668073614,3415517.79567,67333964.62772,19.714130815855267
7995943,1668076428,3418510.81567,67275188.205561,19.67967686314768
7995944,1668076465,3420458.837011,67236988.486955,19.657300874203962
7995948,1668076532,3420558.837011,67235028.711182,19.656153252997175
7995950,1668076578,3419549.072522,67254942.398766,19.66778103557492
7995959,1668076720,3418282.171627,67279943.767194,19.682384422691108
7995985,1668077209,3418381.741665,67281903.542958,19.682384422690845
7995997,1668077307,3425313.012427,67146163.466493,19.60292773912557
7996008,1668077570,3430977.752427,67035633.359014,19.538346849260225
7996010,1668077615,3427854.341134,67096899.055587,19.57402280792073
7996107,1668079689,3428354.341134,67087142.82403,19.568322334452606
7996198,1668081609,3428389.341134,67086459.994373,19.567923394658255
7996262,1668082848,3428522.241134,67083867.319288,19.56640867439719
7996356,1668084678,3428672.241134,67080941.290503,19.56469926921817
7996404,1668085698,3428822.241134,67078015.517343,19.562990088153
7996470,1668087166,3443822.241134,66786721.495744,19.393196518108354
7996483,1668087451,3458822.241134,66497950.247891,19.225605021577856
7996486,1668087522,3449279.14979,66682483.542018,19.332295429344356
7996519,1668088291,3446127.794995,66743645.662018,19.367722160203535
7996535,1668088617,3445998.072813,66746165.740018,19.36918255021904
7996550,1668088875,3457084.39194,66533214.018518,19.245470019082116
7996553,1668088967,3454744.792596,66578406.778518,19.271584668483996
7996556,1668089019,3453454.298073,66603360.808518,19.286011934682946
7996560,1668089075,3464250.13184,66396904.685497,19.166313677884162
7996578,1668089433,3463234.332164,66416438.131555,19.177575572847456
7996581,1668089479,3469309.175997,66300939.480559,19.110703634969525
7996587,1668089573,3465374.045776,66376454.530559,19.154196243682936
7996617,1668090129,3463353.519882,66415295.180559,19.17658558368071
7996620,1668090273,3462294.802626,66435665.080559,19.188332845074438
7996651,1668090828,3455015.356431,66576061.000559,19.269396553227327
7996702,1668091788,3453598.863707,66603449.320559,19.285230262401885
7996715,1668091937,3449468.003058,66683449.320559,19.33151699376345
7996761,1668092717,3449918.003058,66674777.363366,19.32648176109276
7996785,1668093438,3449588.145736,66668402.381848,19.326481761092587
7996846,1668094697,3449592.918056,66658075.175356,19.323461277547153
7996867,1668095156,3449575.982373,66658403.417722,19.323651300432285
7996946,1668096492,3449629.856907,66659444.47043,19.323651300431997
7996974,1668096980,3449688.856907,66658307.814672,19.322991313030478
7997024,1668098235,3449635.919643,66659333.814672,19.323585261592047
7997092,1668099355,3449735.919643,66657407.308901,19.322466664578524
7997444,1668106067,3450735.919643,66638148.375616,19.311286035040933
7997460,1668106307,3451735.919643,66618900.584586,19.300115111782983
7997471,1668106705,3461735.919643,66427032.628658,19.188937045061614
7997476,1668106785,3425744.144252,67127032.628658,19.59487626689499
7997477,1668106806,3427258.181698,67097467.281832,19.577593436100354
7997479,1668106905,3430210.225179,67039896.196141,19.5439613887346
7997481,1668106937,3440210.225179,66845607.606206,19.43067522936855
7997486,1668107097,3450210.225179,66652443.578725,19.318371701616243
7997492,1668107262,3460210.225179,66460394.373414,19.20703947112807
7997499,1668107383,3470210.225179,66269450.36218,19.096667366531577
7997504,1668107478,3466016.991319,66349865.277122,19.142971729019834
7997511,1668107543,3480205.374544,66080407.580304,18.98750230766548
7997511,1668107543,3482266.991319,66041168.153529,18.964992724039856
7997512,1668107602,3474785.774879,66183782.867014,19.04686710343134
7997544,1668108255,3472170.516386,66233782.867014,19.075613526018092
7997581,1668109220,3472200.516386,66233212.320329,19.075284393214446
7997587,1668109382,3472250.516386,66232261.431054,19.074735857477847
7997777,1668113695,3472291.516386,66231481.722256,19.074286075839183
7997816,1668114536,3476541.516386,66150757.711386,19.027748525250544
7997910,1668116483,3476116.197495,66158875.917104,19.032412082421235
7997923,1668116699,3475082.062067,66139193.825487,19.03241208242058
7997947,1668117325,3475982.062067,66122120.450637,19.022572403989145
7997980,1668117827,3476057.062067,66120698.068384,19.021752775561755
7998070,1668120026,3473418.883488,66171489.187664,19.05082323995853
7998131,1668121299,3473618.883488,66167690.671573,19.048632820976426
7998185,1668122632,3467827.171157,66278531.651573,19.112409119702452
7998300,1668125245,3468027.171157,66274720.856316,19.110208076658605
7998341,1668126176,3468327.171157,66274720.856316,19.10855510041384
7998675,1668132616,3463530.95172,66366772.748603,19.16159366661501
7998696,1668132911,3468330.95172,66275199.553675,19.10867229115148
7998715,1668133270,3463559.668961,66366772.748603,19.161434793041035
7998727,1668133588,3468329.668961,66275771.854848,19.108844366199506
7998737,1668133868,3463588.206965,66366772.748603,19.16127691367718
7998747,1668134079,3468328.206965,66276344.151741,19.109017427660593
7998757,1668134243,3463616.565728,66366772.748603,19.161120028496487
7998769,1668134431,3468326.565728,66276916.444443,19.10919147561052
7998809,1668135157,3468346.565728,66276535.409356,19.10897142294218
7999146,1668142078,3468871.534009,66266535.409356,19.10319674847436
7999182,1668142862,3468349.994897,66276529.955422,19.108950957352913
7999205,1668143344,3470976.424484,66226529.955422,19.08008636655241
7999266,1668144561,3471029.424484,66225521.759927,19.07950456794875
7999279,1668144843,3473850.489484,66171902.159315,19.048575164541425
7999285,1668144919,3476251.680436,66126331.515571,19.02230839260674
7999448,1668148007,3476351.680436,66124435.045816,19.02121566639735
7999478,1668148727,3474730.076316,66155387.178766,19.039000361405247
7999691,1668153146,3474900.076316,66152160.41599,19.03714033875841
7999771,1668154742,3476900.076316,66114222.128262,19.015278172248852
7999791,1668155066,3480900.076316,66038476.079534,18.971666704499494
7999850,1668156335,3475862.380719,66134476.079534,19.026782086192302
7999863,1668156611,3477180.770136,66109476.079534,19.012378259801636
7999865,1668156645,3477339.044056,66106476.079534,19.010650167268935
7999877,1668156961,3481339.044056,66030748.455192,18.96705480838822
7999911,1668157656,3481489.044056,66027912.053991,18.965422903375632
7999916,1668157745,3485489.044056,65952364.4862,18.921983013738707
7999917,1668157794,3484808.687684,65965279.436163,18.929383317166675
7999925,1668157921,3487708.734092,65910593.407345,18.89796380158573
8000085,1668160862,3483492.432724,65990609.407373,18.943807308853565
8000101,1668161156,3465001.162883,66343833.511447,19.14684307241232
8000229,1668163892,3466051.162883,66323795.692625,19.13526159188546
8000362,1668166325,3464944.872895,66345035.318727,19.14750097114676
8000408,1668167158,3464718.012316,66340691.50556,19.147500971143792
8000425,1668167490,3468968.012316,66259657.858879,19.100682861195317
8000578,1668170627,3469073.038855,66257657.858879,19.099528063193492
8000713,1668172998,3469083.588855,66257456.963968,19.099412068602483
8000858,1668175986,3469481.588855,66249879.069449,19.09503693066514
8000913,1668177326,3473781.588855,66168117.765805,19.047863566924715
8000941,1668177920,3473729.198133,66169118.71503,19.04843899478216
8000955,1668178120,3477979.198133,66088504.050554,19.00198370537429
8000971,1668178368,3479285.198133,66063771.169076,18.987742426095487
8000982,1668178654,3480587.769071,66088504.050538,18.987742426095352
8000998,1668179055,3480647.769071,66087368.223308,18.987088785759845
8001022,1668179745,3477896.205059,66139811.07546,19.017189466221573
8001029,1668179899,3477906.205059,66139621.474625,19.01708027042753
8001051,1668180402,3467452.410568,66339621.474625,19.132092850773393
8001102,1668181721,3468052.410568,66328178.63227,19.125483349141984
8001230,1668184267,3470552.410568,66280542.601186,19.097980597947043
8001280,1668185601,3470025.547353,66270480.577715,19.09798059794325
8001298,1668186012,3469483.158933,66280871.894558,19.10396126982266
8001406,1668188146,3469577.158933,66279081.557877,19.10292768305514
8001412,1668188436,3469677.158933,66277177.050714,19.101828214788622
8001414,1668188503,3471177.158933,66248622.574168,19.085347575440966
8001588,1668191963,3474177.158933,66191587.444879,19.052450239816775
8001678,1668193579,3474440.401925,66186587.444879,19.04956763921136
8001789,1668196356,3474261.82336,66183185.600425,19.04956763921104
8001849,1668197886,3474216.058483,66182313.799297,19.049567639208714
8001854,1668197929,3463396.201376,66389693.449297,19.16895717068712
8001857,1668197981,3463350.858568,66390565.250425,19.169459855960326
8001868,1668198337,3463900.858568,66380055.34114,19.163381993727718
8001888,1668198845,3446892.197519,66452913.54302,19.27908090390857
8001922,1668199632,3446348.772881,66463423.452305,19.285170431762314
8001966,1668200410,3445350.76304,66444176.662414,19.285170431758036
8001983,1668200730,3444297.63379,66464553.780773,19.29698325972992
8002020,1668201559,3443348.479193,66482934.996554,19.307640628965693
8002035,1668201798,3443276.092487,66484336.848012,19.30845365350644
8002052,1668202203,3427553.499129,66180757.882831,19.308453653502028
8002078,1668202733,3427739.424352,66177178.917638,19.306362218635837
8002088,1668202849,3423419.305947,66260941.227638,19.355192953586688
8002089,1668202895,3425026.854252,66229934.679422,19.33705559044036
8002091,1668202929,3425056.854252,66229356.313141,19.336717354318157
8002109,1668203688,3424687.83155,66236514.243527,19.340891053871214
8002207,1668205721,3424747.83155,66235357.291633,19.34021438934839
8002235,1668206270,3427609.816736,66180217.879316,19.3079788592557
8002302,1668207487,3427809.816736,66176368.092292,19.30572920620955
8002307,1668207532,3427552.933299,66181342.709902,19.308627466243923
8002340,1668208294,3422397.205304,66281342.709902,19.36693455896346
8002346,1668208489,3422447.205304,66280377.282277,19.36636953217504
8002366,1668208940,3422557.480544,66282512.913325,19.366369532175014
8002393,1668209502,3423741.785801,66259653.913325,19.352993905123967
8002406,1668209930,3431492.565802,66409654.711444,19.352993905123878
8002474,1668211295,3431596.22307,66407654.711444,19.351826495494244
8002514,1668212219,3431712.482135,66405411.711444,19.350517287546957
8002548,1668212962,3431709.023041,66405344.776168,19.350517287541784
8002573,1668213463,3428172.114246,66474062.556168,19.390526595771128
8002613,1668214374,3428173.114246,66474062.556168,19.39052093954376
8002726,1668216515,3428623.114246,66465364.137324,19.385438971451553
8002754,1668217043,3428591.182925,66464745.134631,19.385438971446163
8002794,1668217991,3428879.182925,66459179.343348,19.3821875306365
8002832,1668218743,3426763.018956,66500344.053348,19.40616952076483
8002894,1668219863,3424646.296696,66541570.593348,19.430202370839112
